id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,fighter_opponentexp,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,opponent_opponentexp,result,method,round,time
2639,UFC Fight Night: Saint Preux vs. Okami,"Sep. 22, 2017",Henrique da Silva,205 lbs.,"6' 3""","76""","Sep 01, 1989",-0.6,-7.4,-1,-0.8,0.4,0,5,2,14-5-0,0,0.26666666666666666,Gokhan Saki,,,,,,,,,,,,,,,,loss,KO/TKO,1,4:45
2640,DWCS Brazil 1.2,"Aug. 11, 2018",Henrique da Silva,205 lbs.,"6' 3""","76""","Sep 01, 1989",-0.8333333333333334,-9.5,-0.8333333333333334,-0.6666666666666666,0.3333333333333333,0,6,2,14-5-0,0,0.2222222222222222,Johnny Walker,,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
2641,UFC Fight Night: Shevchenko vs. Carmouche 2,"Aug. 10, 2019",Alex Da Silva,155 lbs.,"5' 8""","73""","Feb 04, 1996",0,-6,0,-1,0.0,0,1,0,21-4-0,0,0.3333333333333333,Kazula Vargas,,,,,,,,,,,,,,,,win,U-DEC,3,5:00
2642,UFC 253: Adesanya vs. Costa,"Sep. 26, 2020",Alex Da Silva,155 lbs.,"5' 8""","73""","Feb 04, 1996",0,-4.5,1.5,-0.5,0.5,1,2,1,21-4-0,0,0.16666666666666666,Brad Riddell,155 lbs.,"5' 7""","71""","Sep 30, 1991",0.5,32.5,-4.5,-0.5,1.0,2,2,2,10-4-0,0,0.5333333333333333,loss,U-DEC,3,5:00
2643,UFC Fight Night: Volkov vs. Rozenstruik,"Jun. 04, 2022",Alex Da Silva,155 lbs.,"5' 8""","73""","Feb 04, 1996",0,-7.333333333333333,1.6666666666666667,0,0.3333333333333333,0,3,1,21-4-0,0,0.4444444444444444,Joe Solecki,155 lbs.,"5' 9""","70""","Aug 27, 1993",0,11.2,1.8,0.4,0.8,0,5,4,13-3-0,0,0.5333333333333333,loss,M-DEC,3,5:00
2644,UFC Fight Night: Holohan vs Smolka,"Oct. 24, 2015",Nicolas Dalby,170 lbs.,"5' 11""","74""","Nov 16, 1984",0,-16,6,0,1.0,1,1,1,22-4-1 (2 NC),0,0.0,Darren Till,185 lbs.,"6' 0""","74""","Dec 24, 1992",0,3,0,0,1.0,1,1,1,18-5-1,0,0.5616564594825465,draw,M-DEC,3,5:00
2645,UFC Fight Night: Arlovski vs. Barnett,"Sep. 03, 2016",Nicolas Dalby,170 lbs.,"5' 11""","74""","Nov 16, 1984",-0.6666666666666666,6.666666666666667,2.3333333333333335,-0.3333333333333333,0.3333333333333333,0,3,1,22-4-1 (2 NC),0,0.5333333333333333,Peter Sobotta,170 lbs.,"6' 0""","75""","Jan 11, 1987",-0.16666666666666666,-16.5,1.1666666666666667,0.3333333333333333,0.3333333333333333,0,6,2,17-7-1,0,0.5616564594825465,loss,U-DEC,3,5:00
2646,UFC Fight Night: Hermansson vs. Cannonier,"Sep. 28, 2019",Nicolas Dalby,170 lbs.,"5' 11""","74""","Nov 16, 1984",-0.75,-1,1,-0.5,0.25,0,4,1,22-4-1 (2 NC),0,0.48333333333333334,Alex Oliveira,170 lbs.,"5' 11""","76""","Feb 21, 1988",0.2,7.533333333333333,0.8666666666666667,0.13333333333333333,0.6,0,15,9,22-12-1 (2 NC),0,0.5616564594825465,win,U-DEC,3,5:00
2647,UFC Fight Night: Whittaker vs. Till,"Jul. 25, 2020",Nicolas Dalby,170 lbs.,"5' 11""","74""","Nov 16, 1984",-0.6,1.8,0.4,-0.4,0.4,1,5,2,22-4-1 (2 NC),0,0.5066666666666666,Jesse Ronson,155 lbs.,"5' 10""","70""","Dec 24, 1985",0,5.333333333333333,-3.3333333333333335,0.3333333333333333,0.0,0,3,0,21-12-0 (1 NC),0,0.5616564594825465,nc,Overturned,1,2:48
2648,UFC 255: Figueiredo vs. Perez,"Nov. 21, 2020",Nicolas Dalby,170 lbs.,"5' 11""","74""","Nov 16, 1984",-0.6666666666666666,-0.16666666666666666,0.3333333333333333,-0.5,0.3333333333333333,0,6,2,22-4-1 (2 NC),0,0.4222222222222222,Daniel Rodriguez,170 lbs.,"6' 1""","74""","Dec 31, 1986",0.75,13.5,1,0.25,1.0,4,4,4,17-4-0,0,0.5616564594825465,win,U-DEC,3,5:00
2649,UFC Fight Night: Gane vs. Volkov,"Jun. 26, 2021",Nicolas Dalby,170 lbs.,"5' 11""","74""","Nov 16, 1984",-0.5714285714285714,-4.857142857142857,0.2857142857142857,-0.42857142857142855,0.42857142857142855,1,7,3,22-4-1 (2 NC),0,0.5047619047619047,Tim Means,170 lbs.,"6' 2""","75""","Feb 20, 1984",0.2608695652173913,15.73913043478261,-0.782608695652174,-0.08695652173913043,0.5652173913043478,2,23,13,32-15-1 (1 NC),0,0.5616564594825465,loss,U-DEC,3,5:00
2650,UFC Fight Night: Blaydes vs. Aspinall,"Jul. 23, 2022",Nicolas Dalby,170 lbs.,"5' 11""","74""","Nov 16, 1984",-0.5,-4.125,0.125,-0.375,0.375,0,8,3,22-4-1 (2 NC),0,0.5123188405797101,Claudio Silva,170 lbs.,"5' 11""","71""","Sep 06, 1982",0,-2.142857142857143,1.4285714285714286,0.8571428571428571,0.7142857142857143,0,7,5,14-4-0,0,0.5616564594825465,win,U-DEC,3,5:00
2651,UFC Fight Night: Vettori vs. Cannonier,"Jun. 17, 2023",Nicolas Dalby,170 lbs.,"5' 11""","74""","Nov 16, 1984",-0.4,5.4,-0.3,-0.2,0.5,2,10,5,22-4-1 (2 NC),0,0.5428221054308011,Muslim Salikhov,170 lbs.,"5' 11""","70""","Jun 09, 1984",0.25,9.5,0.375,-0.125,0.75,1,8,6,19-4-0,0,0.5616564594825465,win,U-DEC,3,5:00
2652,EliteXC - ShoXC 4,"Jan. 25, 2008",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",1,4,1,0,1.0,1,1,1,39-15-2,0,0.5,Sammy Morgan,170 lbs.,"5' 10""",--,"Sep 28, 1981",-2.3333333333333335,-21.333333333333332,-4.666666666666667,-0.3333333333333333,0.0,0,3,0,18-12-0,0,0.5374690225233704,win,KO/TKO,1,2:12
2653,EliteXC - Heat,"Oct. 04, 2008",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",1,6,-0.5,0,1.0,2,2,2,39-15-2,0,0.25,Jake Shields,170 lbs.,"6' 0""","72""","Jan 09, 1979",0,6.875,2.25,0.75,1.0,8,8,8,31-9-1 (1 NC),0,0.5374690225233704,loss,SUB,2,3:47
2654,Ultimate Gladiators,"Mar. 29, 2009",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",0.6666666666666666,2.6666666666666665,-1.3333333333333333,-0.3333333333333333,0.6666666666666666,0,3,2,39-15-2,0,0.5,Aurelijus Kerpe,,,,,,,,,,,,,,,,win,KO/TKO,1,1:35
2655,WFC 8: D-Day,"Apr. 18, 2009",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",0.75,4.75,-1,-0.25,0.75,1,4,3,39-15-2,0,0.375,Junior Barata,,,,,,,,,,,,,,,,win,KO/TKO,1,2:29
2656,UFC 103: Franklin vs Belfort,"Sep. 19, 2009",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",0.8,6,-0.8,-0.2,0.8,2,5,4,39-15-2,0,0.3,Martin Kampmann,170 lbs.,"6' 0""","72""","Apr 17, 1982",-0.14285714285714285,9.857142857142858,0.42857142857142855,1.1428571428571428,0.8571428571428571,2,7,6,20-7-0,0,0.5374690225233704,win,KO/TKO,1,2:31
2657,UFC 108: Evans vs Silva,"Jan. 02, 2010",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",0.6666666666666666,7.5,-0.6666666666666666,-0.16666666666666666,0.8333333333333334,3,6,5,39-15-2,0,0.3958333333333333,Dustin Hazelett,170 lbs.,"6' 1""","76""","Apr 29, 1986",-0.14285714285714285,1.7142857142857142,-0.8571428571428571,1.7142857142857142,0.7142857142857143,2,7,5,12-7-0,0,0.5374690225233704,win,KO/TKO,1,2:24
2658,UFC 113: Machida vs Shogun 2,"May. 08, 2010",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",0.7142857142857143,7,-0.5714285714285714,-0.14285714285714285,0.8571428571428571,4,7,6,39-15-2,0,0.4413265306122449,Josh Koscheck,170 lbs.,"5' 10""","73""","Nov 30, 1977",0,2.9375,1.625,-1.0625,0.75,2,16,12,17-11-0,0,0.5374690225233704,loss,U-DEC,3,5:00
2659,Strikeforce - Henderson vs. Babalu,"Dec. 04, 2010",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",0.625,5.125,-1,-0.25,0.75,0,8,6,39-15-2,0,0.4799107142857143,Scott Smith,185 lbs.,"6' 0""","70""","May 21, 1979",-0.08333333333333333,-30.833333333333332,-0.5833333333333334,-0.3333333333333333,0.4166666666666667,0,12,5,18-11-0 (1 NC),1,0.5374690225233704,win,KO/TKO,1,2:09
2660,Strikeforce - Diaz vs. Daley,"Apr. 09, 2011",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",0.7777777777777778,5.888888888888889,-0.8888888888888888,-0.2222222222222222,0.7777777777777778,1,9,7,39-15-2,0,0.4728835978835979,Nick Diaz,170 lbs.,"6' 1""","76""","Aug 02, 1983",0.21739130434782608,27.043478260869566,0.043478260869565216,0.7391304347826086,0.7391304347826086,9,23,17,26-10-0 (2 NC),4,0.5374690225233704,loss,KO/TKO,1,4:57
2661,Strikeforce - Fedor vs. Henderson,"Jul. 30, 2011",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",0.7,2.9,-0.8,-0.2,0.7,0,10,7,39-15-2,1,0.49950828157349897,Tyron Woodley,170 lbs.,"5' 9""","74""","Apr 07, 1982",0.2,-1.8,1.8,1,1.0,5,5,5,19-7-1,0,0.5374690225233704,loss,U-DEC,3,5:00
2662,Strikeforce - Tate vs. Rousey,"Mar. 03, 2012",Paul Daley,170 lbs.,"5' 9""","76""","Feb 21, 1983",0.6363636363636364,2.727272727272727,-0.9090909090909091,-0.18181818181818182,0.6363636363636364,0,11,7,39-15-2,1,0.5450075287031809,Kazuo Misaki,183 lbs.,"5' 8""",--,"Apr 25, 1976",-0.18181818181818182,1.4545454545454546,-0.5454545454545454,0.2727272727272727,0.45454545454545453,0,11,5,25-11-2 (1 NC),1,0.5374690225233704,loss,S-DEC,3,5:00
2663,UFC 186: Johnson vs Horiguchi,"Apr. 25, 2015",Aisling Daly,115 lbs.,"5' 2""","64""","Dec 24, 1987",0,4,0,1,1.0,1,1,1,16-6-0,0,0.0,Randa Markos,115 lbs.,"5' 4""","63""","Aug 10, 1985",0,16,-3,0,0.0,0,1,0,11-12-1,0,0.0,loss,U-DEC,3,5:00
2664,Strikeforce Challengers 15,"Apr. 01, 2011",Rodrigo Damm,155 lbs.,"5' 7""","71""","Feb 03, 1980",0,-17,-2,0,0.0,0,1,0,13-9-0,1,0.8181818181818182,Justin Wilcox,155 lbs.,"5' 6""",--,"Mar 12, 1979",0,27,1,-0.5,0.5,1,2,1,14-7-0 (1 NC),0,0.584071484071484,loss,KO/TKO,1,5:00
2665,UFC 147: Silva vs Franklin 2,"Jun. 23, 2012",Rodrigo Damm,155 lbs.,"5' 7""","71""","Feb 03, 1980",-0.5,-15.5,-1,0,0.0,0,2,0,13-9-0,1,0.8090909090909091,Anistavio Medeiros,,,,,,,,,,,,,,,,win,SUB,1,2:12
2666,UFC on FUEL TV: Nogueira vs. Werdum,"Jun. 08, 2013",Rodrigo Damm,155 lbs.,"5' 7""","71""","Feb 03, 1980",-0.25,-6.5,-0.5,0.25,0.25,0,4,1,13-9-0,1,0.5295454545454545,Mizuto Hirota,155 lbs.,"5' 7""","67""","May 05, 1981",0,-6,-2.3333333333333335,-0.6666666666666666,0.0,0,3,0,18-10-2,0,0.584071484071484,win,S-DEC,3,5:00
2667,UFC Fight Night: Machida vs Mousasi,"Feb. 15, 2014",Rodrigo Damm,155 lbs.,"5' 7""","71""","Feb 03, 1980",-0.2,-10.4,0,0.2,0.4,1,5,2,13-9-0,1,0.42363636363636364,Ivan Jorge,155 lbs.,"5' 9""","73""","Nov 07, 1980",0,27,2,0,1.0,1,1,1,27-7-0,0,0.584071484071484,win,U-DEC,3,5:00
2668,UFC Fight Night: Miocic vs Maldonado,"May. 31, 2014",Rodrigo Damm,155 lbs.,"5' 7""","71""","Feb 03, 1980",-0.16666666666666666,-7.833333333333333,0.16666666666666666,0.16666666666666666,0.5,2,6,3,13-9-0,1,0.5196969696969697,Rashid Magomedov,155 lbs.,"5' 9""","70""","Nov 29, 1984",0,28,-1,0,1.0,1,1,1,20-2-0,0,0.584071484071484,loss,U-DEC,3,5:00
2669,UFC Fight Night: Jacare vs Mousasi,"Sep. 05, 2014",Rodrigo Damm,155 lbs.,"5' 7""","71""","Feb 03, 1980",-0.2857142857142857,-10.428571428571429,0.14285714285714285,0.14285714285714285,0.42857142857142855,0,7,3,13-9-0,1,0.5883116883116883,Al Iaquinta,155 lbs.,"5' 10""","70""","Apr 30, 1987",0.2,13.6,0.4,-0.2,0.6,0,5,3,14-7-1,1,0.584071484071484,loss,KO/TKO,3,2:26
2670,UFC 182: Jones vs Cormier,"Jan. 03, 2015",Rodrigo Damm,155 lbs.,"5' 7""","71""","Feb 03, 1980",-0.375,-13.625,0.125,0.125,0.375,0,8,3,13-9-0,1,0.5897727272727272,Evan Dunham,155 lbs.,"5' 10""","70""","Dec 18, 1981",-0.23076923076923078,14.23076923076923,0.15384615384615385,0.38461538461538464,0.5384615384615384,0,13,7,18-9-1,0,0.584071484071484,loss,U-DEC,3,5:00
2671,UFC 261: Usman vs. Masvidal 2,"Apr. 24, 2021",Batgerel Danaa,135 lbs.,"5' 7""","70""","Jul 04, 1989",0.5,27.5,-1.5,0,0.5,1,2,1,12-5-0,0,0.2,Kevin Natividad,135 lbs.,"5' 6""","70""","Apr 02, 1993",-1,-15,0,0,0.0,0,1,0,9-4-0,0,0.36989795918367346,win,KO/TKO,1,0:50
2672,UFC Fight Night: Ladd vs. Dumont,"Oct. 16, 2021",Batgerel Danaa,135 lbs.,"5' 7""","70""","Jul 04, 1989",0.6666666666666666,19.666666666666668,-1,0,0.6666666666666666,2,3,2,12-5-0,0,0.13333333333333333,Brandon Davis,135 lbs.,"5' 10""","72""","May 08, 1990",-0.125,4.125,-2.375,-0.25,0.375,0,8,3,14-10-0,0,0.36989795918367346,win,KO/TKO,1,2:01
2673,UFC Fight Night: Blaydes vs. Daukaus,"Mar. 26, 2022",Batgerel Danaa,135 lbs.,"5' 7""","70""","Jul 04, 1989",0.75,18.5,-0.75,0,0.75,3,4,3,12-5-0,0,0.19375,Chris Gutierrez,135 lbs.,"5' 9""","67""","Apr 22, 1991",0.42857142857142855,28.571428571428573,-0.7142857142857143,-0.2857142857142857,0.7142857142857143,2,7,5,19-4-2,0,0.36989795918367346,loss,KO/TKO,2,2:34
2674,UFC 275: Teixeira vs. Prochazka,"Jun. 11, 2022",Batgerel Danaa,135 lbs.,"5' 7""","70""","Jul 04, 1989",0.4,12.6,-0.4,0,0.6,0,5,3,12-5-0,0,0.2978571428571429,Kyung Ho Kang,135 lbs.,"5' 9""","73""","Sep 09, 1987",0.2,2.6,1,0.5,0.6,0,10,6,19-9-0 (1 NC),0,0.36989795918367346,loss,U-DEC,3,5:00
2675,UFC Fight Night: Pavlovich vs. Blaydes,"Apr. 22, 2023",Batgerel Danaa,135 lbs.,"5' 7""","70""","Jul 04, 1989",0.3333333333333333,12,-0.3333333333333333,0,0.5,0,6,3,12-5-0,0,0.34821428571428575,Brady Hiestand,135 lbs.,"5' 8""","71""","Apr 30, 1999",-0.5,-18,3,0,0.5,1,2,1,8-2-0,0,0.36989795918367346,loss,KO/TKO,3,4:21
2676,UFC Fight Night: Arlovski vs. Barnett,"Sep. 03, 2016",Jarjis Danho,265 lbs.,"6' 3""","74""","Oct 15, 1983",0,-39,0,0,0.0,0,1,0,7-1-1 (1 NC),0,0.5,Christian Colombo,,,,,,,,,,,,,,,,draw,M-DEC,3,5:00
2677,UFC Fight Night: Vettori vs. Holland,"Apr. 10, 2021",Jarjis Danho,265 lbs.,"6' 3""","74""","Oct 15, 1983",0,-31.5,0.5,0,0.0,0,2,0,7-1-1 (1 NC),0,0.25,Yorgan De Castro,250 lbs.,"6' 0""","74""","Dec 19, 1986",0.5,-11.75,-0.5,0,0.5,0,4,2,6-3-0,0,0.3333333333333333,win,KO/TKO,1,3:02
2678,UFC 41: Onslaught,"Feb. 28, 2003",Alexandre Dantas,238 lbs.,"6' 2""",--,"Mar 01, 1979",-1,-19,2,0,0.0,0,1,0,0-3-0,0,0.0,Gan McGee,265 lbs.,"6' 10""",--,"Nov 20, 1976",0,-2,0.5,-0.5,0.5,1,2,1,13-5-0,0,0.25,loss,KO/TKO,1,4:49
2679,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,"Dec. 08, 2007",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",-1,-22,-2,-1,0.0,0,1,0,21-12-1,0,0.5833333333333334,Tommy Speer,170 lbs.,"5' 10""","71""","Aug 20, 1984",0,2,0,0,1.0,1,1,1,21-7-0,0,0.5869765051156028,win,SUB,1,2:01
2680,UFC Fight Night: Diaz vs Neer,"Sep. 17, 2008",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",0,2.6666666666666665,-1,0.6666666666666666,0.6666666666666666,2,3,2,21-12-1,1,0.6944444444444445,Clay Guida,155 lbs.,"5' 7""","70""","Dec 08, 1981",0.3333333333333333,3.7777777777777777,3.7777777777777777,-0.3333333333333333,0.5555555555555556,1,9,5,38-20-0,2,0.5869765051156028,loss,U-DEC,3,5:00
2681,UFC Fight Night: Lauzon vs Stephens,"Feb. 07, 2009",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",0,0.25,-3,0.5,0.5,0,4,2,21-12-1,1,0.6597222222222223,Josh Neer,170 lbs.,"5' 11""","72""","Mar 24, 1983",0,-2,-1.5714285714285714,0.2857142857142857,0.42857142857142855,0,7,3,36-16-1,0,0.5869765051156028,loss,SUB,2,3:36
2682,UFC 100,"Jul. 11, 2009",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",0.2,-2.4,-2.4,-0.2,0.4,0,5,2,21-12-1,1,0.6134920634920635,Jim Miller,155 lbs.,"5' 8""","71""","Aug 30, 1983",0,12.333333333333334,2.3333333333333335,2.3333333333333335,0.6666666666666666,0,3,2,36-17-0 (1 NC),0,0.5869765051156028,loss,U-DEC,3,5:00
2683,UFC 115: Liddell vs Franklin,"Jun. 12, 2010",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",0.14285714285714285,0.42857142857142855,-2.142857142857143,-0.2857142857142857,0.42857142857142855,1,7,3,21-12-1,1,0.5691609977324263,Matt Wiman,155 lbs.,"5' 10""","68""","Sep 19, 1983",-0.125,1.875,1.125,0.125,0.625,1,8,5,16-10-0,0,0.5869765051156028,loss,SUB,1,1:45
2684,UFC 124: St-Pierre vs Koscheck 2,"Dec. 11, 2010",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",0.125,0.375,-1.75,-0.5,0.375,0,8,3,21-12-1,1,0.576140873015873,Joe Stevenson,145 lbs.,"5' 7""","70""","Jun 15, 1982",-0.21052631578947367,0.15789473684210525,0.7894736842105263,0.3157894736842105,0.5789473684210527,0,19,11,33-16-0,2,0.5869765051156028,win,KO/TKO,1,1:54
2685,UFC Live: Cruz vs Johnson,"Oct. 01, 2011",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",0.2222222222222222,0.6666666666666666,-1.5555555555555556,-0.4444444444444444,0.4444444444444444,1,9,4,21-12-1,1,0.5764527058386708,Matt Wiman,155 lbs.,"5' 10""","68""","Sep 19, 1983",-0.09090909090909091,5.818181818181818,1.1818181818181819,0.5454545454545454,0.6363636363636364,0,11,7,16-10-0,0,0.5869765051156028,loss,U-DEC,3,5:00
2686,UFC 145: Jones vs Evans,"Apr. 21, 2012",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",0.2,-2.1,-1.4,-0.4,0.4,0,10,4,21-12-1,1,0.5824437988911674,Efrain Escudero,155 lbs.,"5' 9""","71""","Jan 15, 1986",0.5,5,0,0,0.5,0,6,3,28-12-0,1,0.5869765051156028,win,U-DEC,3,5:00
2687,UFC Macao: Franklin vs Le,"Nov. 10, 2012",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",0.18181818181818182,-0.9090909090909091,-1.1818181818181819,-0.45454545454545453,0.45454545454545453,1,11,5,21-12-1,1,0.5749489080828795,Takanori Gomi,155 lbs.,"5' 7""","70""","Sep 22, 1978",0.3333333333333333,3.4761904761904763,0.047619047619047616,0,0.7142857142857143,1,21,15,35-14-0 (1 NC),2,0.5869765051156028,loss,S-DEC,3,5:00
2688,UFC on FOX: Johnson vs Moraga,"Jul. 27, 2013",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",0.08333333333333333,0,-1,-0.3333333333333333,0.4166666666666667,0,12,5,21-12-1,1,0.5865603085997824,Melvin Guillard,155 lbs.,"5' 9""","71""","Mar 30, 1983",0.5263157894736842,9.736842105263158,-0.8421052631578947,-0.47368421052631576,0.5789473684210527,0,19,11,32-18-2 (3 NC),0,0.5869765051156028,loss,KO/TKO,2,2:47
2689,UFC on FOX: Johnson vs. Benavidez 2,"Dec. 14, 2013",Mac Danzig,155 lbs.,"5' 8""","70""","Jan 02, 1980",0,-1.2307692307692308,-0.9230769230769231,-0.3076923076923077,0.38461538461538464,0,13,5,21-12-1,1,0.5859746978168031,Joe Lauzon,155 lbs.,"5' 10""","71""","May 22, 1984",-0.13333333333333333,-17.266666666666666,0.4666666666666667,1.2666666666666666,0.6,0,15,9,28-16-0,0,0.5869765051156028,loss,U-DEC,3,5:00
2690,WEC 47: Bowles vs. Cruz,"Mar. 06, 2010",Karen Darabedyan,155 lbs.,"5' 7""","68""","Dec 18, 1986",0,4,1,0,1.0,1,1,1,13-6-0,0,0.625,Bart Palaszewski,145 lbs.,"5' 9""","70""","May 30, 1983",-0.4,-16,0.2,0,0.4,1,5,2,36-17-0,0,0.3416666666666666,loss,SUB,1,4:40
2691,WEC 49: Varner vs. Shalorus,"Jun. 20, 2010",Karen Darabedyan,155 lbs.,"5' 7""","68""","Dec 18, 1986",0,9.5,1,-0.5,0.5,0,2,1,13-6-0,0,0.5125,Will Kerr,155 lbs.,"5' 10""","69""","Oct 21, 1982",-2,-15,0,0,0.0,0,1,0,9-3-0,0,0.3416666666666666,loss,SUB,1,1:20
2692,UFC Fight Night: Minotauro vs Nelson,"Apr. 11, 2014",Beneil Dariush,155 lbs.,"5' 10""","72""","May 06, 1989",1,4,0,1,1.0,1,1,1,22-5-1,0,0.5,Ramsey Nijem,155 lbs.,"5' 11""","75""","Apr 01, 1988",-0.14285714285714285,13.428571428571429,2.4285714285714284,-0.14285714285714285,0.5714285714285714,1,7,4,9-6-0,1,0.6743088926675266,loss,KO/TKO,1,4:20
2693,UFC Fight Night: Henderson vs Dos Anjos,"Aug. 23, 2014",Beneil Dariush,155 lbs.,"5' 10""","72""","May 06, 1989",-0.5,-10.5,-0.5,0,0.5,0,2,1,22-5-1,0,0.5357142857142857,Anthony Rocco Martin,170 lbs.,"6' 0""","73""","Dec 11, 1989",0,-28,1,0,0.0,0,1,0,17-6-0,0,0.6743088926675266,win,SUB,2,3:38
2694,UFC 179: Aldo vs Mendes 2,"Oct. 25, 2014",Beneil Dariush,155 lbs.,"5' 10""","72""","May 06, 1989",-0.3333333333333333,-9.666666666666666,0,0.3333333333333333,0.6666666666666666,1,3,2,22-5-1,0,0.35714285714285715,Diego Ferreira,155 lbs.,"5' 9""","74""","Jan 18, 1985",0.5,6,-0.5,1.5,1.0,2,2,2,18-5-0,0,0.6743088926675266,win,U-DEC,3,5:00
2695,UFC on FOX: Machida vs Rockhold,"Apr. 18, 2015",Beneil Dariush,155 lbs.,"5' 10""","72""","May 06, 1989",-0.2,-1.6,0.8,0.6,0.8,3,5,4,22-5-1,0,0.5342857142857143,Jim Miller,155 lbs.,"5' 8""","71""","Aug 30, 1983",0.1111111111111111,2.0555555555555554,0.05555555555555555,1.0555555555555556,0.7222222222222222,0,18,13,36-17-0 (1 NC),0,0.6743088926675266,win,U-DEC,3,5:00
2696,UFC Fight Night: Teixeira vs Saint Preux,"Aug. 08, 2015",Beneil Dariush,155 lbs.,"5' 10""","72""","May 06, 1989",-0.16666666666666666,1.3333333333333333,1,0.16666666666666666,0.8333333333333334,4,6,5,22-5-1,0,0.5656084656084656,Michael Johnson,155 lbs.,"5' 10""","73""","Jun 04, 1986",0.5833333333333334,9.5,-0.4166666666666667,-0.5833333333333334,0.6666666666666666,4,12,8,22-19-0,1,0.6743088926675266,win,S-DEC,3,5:00
2697,UFC 199: Rockhold vs. Bisping 2,"Jun. 04, 2016",Beneil Dariush,155 lbs.,"5' 10""","72""","May 06, 1989",-0.125,1.875,0.75,-0.125,0.75,0,8,6,22-5-1,0,0.6012896825396825,James Vick,155 lbs.,"6' 3""","76""","Feb 23, 1987",-0.2,12.4,-2,0.4,1.0,5,5,5,13-5-0,0,0.6743088926675266,win,KO/TKO,1,4:16
2698,UFC Fight Night: Dos Anjos vs. Ferguson,"Nov. 05, 2016",Beneil Dariush,155 lbs.,"5' 10""","72""","May 06, 1989",0.1111111111111111,5.777777777777778,0.6666666666666666,-0.1111111111111111,0.7777777777777778,1,9,7,22-5-1,0,0.6455908289241622,Rashid Magomedov,155 lbs.,"5' 9""","70""","Nov 29, 1984",1.25,35.25,0,0,1.0,4,4,4,20-2-0,0,0.6743088926675266,win,U-DEC,3,5:00
2699,UFC 216: Ferguson vs. Lee,"Oct. 07, 2017",Beneil Dariush,155 lbs.,"5' 10""","72""","May 06, 1989",0,8.363636363636363,0.45454545454545453,-0.09090909090909091,0.7272727272727273,0,11,8,22-5-1,0,0.6873015873015873,Evan Dunham,155 lbs.,"5' 10""","70""","Dec 18, 1981",-0.17647058823529413,27.705882352941178,0.7058823529411765,0.47058823529411764,0.6470588235294118,4,17,11,18-9-1,0,0.6743088926675266,draw,M-DEC,3,5:00
2700,UFC 222: Cyborg vs. Kunitskaya,"Mar. 03, 2018",Beneil Dariush,155 lbs.,"5' 10""","72""","May 06, 1989",0.08333333333333333,11.416666666666666,0.3333333333333333,-0.08333333333333333,0.6666666666666666,0,12,8,22-5-1,0,0.683948023653906,Alexander Hernandez,,,,,,,,,,,,,,,,loss,KO/TKO,1,0:42
2701,UFC Fight Night: Korean Zombie vs. Rodriguez,"Nov. 10, 2018",Beneil Dariush,155 lbs.,"5' 10""","72""","May 06, 1989",0,10.23076923076923,0.3076923076923077,-0.07692307692307693,0.6153846153846154,0,13,8,22-5-1,0,0.6313366372189901,Thiago Moises,155 lbs.,"5' 9""","70""","Mar 23, 1995",2,23,0,0,1.0,1,1,1,17-6-0,0,0.6743088926675266,win,U-DEC,3,5:00
